country_code,service_class,nearest_total_ms,service_total_ms,total_improve_ms,total_improve_pct,nearest_sat_ms,service_sat_ms,sat_improve_pct,nearest_gnd_ms,service_gnd_ms,gnd_improve_pct,n
GB,messaging,23.155816309693524,15.540467548751986,7.615348760941538,32.88741221251435,8.458646452252115,12.017058457842895,-42.068338305395805,14.69716985744141,3.523409090909091,76.02661515730436,528
GB,music_audio,34.40711621180889,22.09628352618016,12.310832685628732,35.77990265107868,8.458646452252115,16.145743753452887,-90.87857430374197,25.948469759556772,5.950539772727272,77.06785861414545,528
GB,news,54.94040620495152,36.510932049296294,18.429474155655228,33.54448106354602,8.458646452252115,12.591285584649828,-48.85697913638887,46.48175975269941,23.919646464646462,48.53971409019785,528
GB,social_media,23.155816309693524,15.540467548751986,7.615348760941538,32.88741221251435,8.458646452252115,12.017058457842895,-42.068338305395805,14.69716985744141,3.523409090909091,76.02661515730436,528
GB,video_streaming,34.40711621180889,22.09628352618016,12.310832685628732,35.77990265107868,8.458646452252115,16.145743753452887,-90.87857430374197,25.948469759556772,5.950539772727272,77.06785861414545,528
IT,ecommerce,21.268021073228628,20.615409299429622,0.6526117737990056,3.068511976511479,7.944968927891328,9.098997675752374,-14.525277044316104,13.323052145337302,11.516411623677248,13.560260081188137,432
IT,financial_services,30.01727361539133,25.986240947105692,4.031032668285636,13.429043289989961,7.944968927891328,13.570160217939026,-70.80192938577898,22.0723046875,12.416080729166667,43.74814544763806,432
IT,gaming,21.268021073228628,20.615409299429622,0.6526117737990056,3.068511976511479,7.944968927891328,9.098997675752374,-14.525277044316104,13.323052145337302,11.516411623677248,13.560260081188137,432
IT,general_web,27.439540214083276,26.550546197937003,0.8889940161462739,3.2398283980356197,7.944968927891328,9.04246083454782,-13.813671477098865,19.49457128619195,17.508085363389185,10.189944131830162,432
IT,generative_ai,30.01727361539133,25.986240947105692,4.031032668285636,13.429043289989961,7.944968927891328,13.570160217939026,-70.80192938577898,22.0723046875,12.416080729166667,43.74814544763806,432
IT,messaging,12.51876853106593,12.400856733348025,0.11791179771790539,0.9418801651720099,7.944968927891328,7.960578955570246,-0.1964768877083758,4.573799603174604,4.440277777777778,2.919275809638667,432
IT,music_audio,30.01727361539133,25.986240947105692,4.031032668285636,13.429043289989961,7.944968927891328,13.570160217939026,-70.80192938577898,22.0723046875,12.416080729166667,43.74814544763806,432
IT,news,39.78257849579256,38.31942659170785,1.463151904084711,3.677870966155336,7.944968927891328,10.688778443559702,-34.535182460387645,31.83760956790124,27.63064814814815,13.21381057450544,432
IT,social_media,12.51876853106593,12.400856733348025,0.11791179771790539,0.9418801651720099,7.944968927891328,7.960578955570246,-0.1964768877083758,4.573799603174604,4.440277777777778,2.919275809638667,432
IT,video_streaming,30.01727361539133,25.986240947105692,4.031032668285636,13.429043289989961,7.944968927891328,13.570160217939026,-70.80192938577898,22.0723046875,12.416080729166667,43.74814544763806,432
